id,weight,fat,type,price,outlet
FDN52,9.395,Regular,Frozen Foods,85.2198,Supermarket Type1
FDU12,15.5,Regular,Baking Goods,263.1568,Supermarket Type1
NCT05,,Low Fat,Health and Hygiene,255.8672,Supermarket Type3
FDS37,,Low Fat,Canned,117.2492,Supermarket Type3
FDK24,9.195,Low Fat,Baking Goods,46.4744,Supermarket Type1
DRF36,16.1,Low Fat,Soft Drinks,191.5846,Supermarket Type1
FDN46,7.21,Regular,Snack Foods,101.2332,Grocery Store
NCN06,8.39,Low Fat,Household,162.3868,Supermarket Type1
FDD59,10.5,Regular,Starchy Foods,80.696,Supermarket Type1
FDM14,13.8,LF,Canned,109.5254,Supermarket Type1
FDO10,13.65,Regular,Snack Foods,56.3588,Supermarket Type2
FDU35,6.44,Low Fat,Breads,98.17,Supermarket Type1
NCA30,19,Low Fat,Household,188.7872,Supermarket Type2
NCO41,12.5,Low Fat,Health and Hygiene,97.3384,Supermarket Type1
FDI24,10.3,Low Fat,Baking Goods,175.837,Supermarket Type1
FDZ16,16.85,Regular,Frozen Foods,192.7478,Supermarket Type1
FDV47,17.1,Low Fat,Breads,82.7566,Supermarket Type1
FDV16,7.75,Regular,Frozen Foods,34.5558,Supermarket Type1
FDZ22,9.395,Low Fat,Snack Foods,81.925,Supermarket Type1
FDO20,12.85,Regular,Fruits and Vegetables,254.0382,Grocery Store
FDW38,5.325,Regular,Dairy,55.6298,Supermarket Type1
FDW52,14,Regular,Frozen Foods,164.0526,Supermarket Type1
FDT43,,Low Fat,Fruits and Vegetables,51.2324,Grocery Store
NCS29,9,Low Fat,Health and Hygiene,264.6884,Supermarket Type1
NCC31,8.02,Low Fat,Household,154.5972,Supermarket Type1
FDA21,13.65,LF,Snack Foods,186.6924,Supermarket Type1
FDQ55,13.65,Regular,Fruits and Vegetables,116.1834,Supermarket Type1
NCE54,20.7,Low Fat,Household,75.9354,Supermarket Type1
FDD45,8.615,Low Fat,Fruits and Vegetables,93.8436,Supermarket Type1
NCP17,19.35,Low Fat,Health and Hygiene,63.8168,Supermarket Type1
FDR47,17.85,LF,Breads,193.1794,Supermarket Type1
DRM35,9.695,Low Fat,Hard Drinks,177.3344,Supermarket Type1
FDR47,,LF,Breads,194.2794,Grocery Store
FDX19,19.1,Low Fat,Fruits and Vegetables,233.9958,Grocery Store
FDV22,,Regular,Snack Foods,156.263,Supermarket Type3
FDQ46,,low fat,Snack Foods,111.2544,Supermarket Type3
DRO47,10.195,low fat,Hard Drinks,112.286,Supermarket Type1
FDB44,6.655,Low Fat,Fruits and Vegetables,210.6586,Grocery Store
FDN02,16.5,Low Fat,Canned,205.1638,Grocery Store
FDW10,21.2,Low Fat,Snack Foods,174.537,Supermarket Type1
FDJ41,,Low Fat,Frozen Foods,262.5594,Grocery Store
FDM50,13,Regular,Canned,58.322,Supermarket Type1
FDW10,21.2,Low Fat,Snack Foods,177.037,Supermarket Type1
FDY48,14,Low Fat,Baking Goods,102.2332,Supermarket Type1
NCE30,,Low Fat,Household,212.9902,Supermarket Type3
FDO04,16.6,Low Fat,Frozen Foods,56.7614,Supermarket Type1
FDQ26,13.5,Regular,Dairy,57.9562,Grocery Store
NCX29,10,Low Fat,Health and Hygiene,146.1102,Supermarket Type2
FDE39,7.89,Low Fat,Dairy,117.7782,Supermarket Type1
NCR54,,Low Fat,Household,194.811,Supermarket Type3
NCP55,,Low Fat,Others,56.8614,Supermarket Type3
FDX22,6.785,Regular,Snack Foods,211.2928,Supermarket Type1
FDI05,8.35,reg,Frozen Foods,74.0354,Supermarket Type1
FDC51,,Regular,Dairy,124.873,Supermarket Type3
FDC10,9.8,Regular,Snack Foods,119.2098,Supermarket Type1
FDJ46,11.1,Low Fat,Snack Foods,174.3054,Supermarket Type1
FDV10,7.645,Regular,Snack Foods,44.2112,Grocery Store
FDX12,,reg,Baking Goods,242.5196,Supermarket Type3
FDL43,,Low Fat,Meat,77.867,Grocery Store
DRB13,6.115,Regular,Soft Drinks,189.053,Supermarket Type1
FDF59,,Low Fat,Starchy Foods,128.002,Supermarket Type3
FDT35,19.85,Regular,Breads,167.8816,Supermarket Type1
NCJ19,18.6,Low Fat,Others,58.3588,Supermarket Type1
FDT35,19.85,Regular,Breads,169.6816,Supermarket Type2
FDI48,11.85,Regular,Baking Goods,49.6666,Supermarket Type1
DRC24,,Low Fat,Soft Drinks,152.2998,Grocery Store
NCZ05,8.485,Low Fat,Health and Hygiene,102.899,Supermarket Type1
FDJ57,7.42,Regular,Seafood,185.3582,Supermarket Type1
FDX11,16,Regular,Baking Goods,182.5634,Supermarket Type1
FDE09,8.775,Low Fat,Fruits and Vegetables,110.8228,Supermarket Type1
NCK06,5.03,Low Fat,Household,120.2756,Supermarket Type1
DRE37,13.5,Low Fat,Soft Drinks,189.9872,Supermarket Type1
FDV56,16.1,Regular,Fruits and Vegetables,106.0596,Supermarket Type1
FDY43,14.85,Low Fat,Fruits and Vegetables,167.2474,Supermarket Type1
FDV35,19.5,Low Fat,Breads,153.6314,Supermarket Type1
FDF05,,Low Fat,Frozen Foods,261.691,Grocery Store
FDA36,5.985,Low Fat,Baking Goods,183.4924,Supermarket Type1
FDS13,,Low Fat,Canned,263.0884,Supermarket Type3
FDU47,12.8,Regular,Breads,141.9838,Supermarket Type1
FDI36,12.5,Regular,Baking Goods,195.8426,Grocery Store
FDH48,13.5,Low Fat,Baking Goods,86.454,Supermarket Type1
FDZ14,7.71,Regular,Dairy,121.5756,Supermarket Type1
FDS46,17.6,Regular,Snack Foods,121.0782,Supermarket Type1
FDE21,12.8,Low Fat,Fruits and Vegetables,117.8492,Supermarket Type1
FDA26,7.855,Regular,Dairy,220.5482,Supermarket Type1
FDV12,16.7,Regular,Baking Goods,99.9384,Supermarket Type1
FDL46,,Low Fat,Snack Foods,115.9466,Grocery Store
FDN57,18.25,Low Fat,Snack Foods,143.0154,Supermarket Type1
NCJ18,12.35,Low Fat,Household,117.6124,Supermarket Type1
FDO36,19.7,Low Fat,Baking Goods,179.666,Supermarket Type1
FDX55,15.1,Low Fat,Fruits and Vegetables,215.8166,Supermarket Type2
FDT25,,LF,Canned,123.3072,Grocery Store
FDD16,20.5,Low Fat,Frozen Foods,74.7696,Supermarket Type1
NCX18,14.15,Low Fat,Household,196.111,Supermarket Type1
NCG55,16.25,Low Fat,Household,114.6176,Supermarket Type2
NCV18,6.775,Low Fat,Household,83.225,Supermarket Type1
NCS18,12.65,Low Fat,Household,107.6938,Supermarket Type1
FDC37,15.5,Low Fat,Baking Goods,107.0938,Supermarket Type1
FDE47,14.15,Low Fat,Starchy Foods,124.0046,Supermarket Type1
DRG49,,Low Fat,Soft Drinks,245.6486,Grocery Store
FDC39,7.405,Low Fat,Dairy,206.9296,Supermarket Type1
FDH24,,Low Fat,Baking Goods,159.1288,Grocery Store
FDV39,,Low Fat,Meat,198.3426,Supermarket Type3
NCL17,7.39,Low Fat,Health and Hygiene,143.0812,Supermarket Type1
NCY53,20,Low Fat,Health and Hygiene,113.3544,Supermarket Type1
FDH52,9.42,Regular,Frozen Foods,63.4194,Supermarket Type1
NCD19,8.93,Low Fat,Household,53.7614,Supermarket Type2
FDI44,16.1,Low Fat,Fruits and Vegetables,76.3328,Supermarket Type1
DRD49,,Low Fat,Soft Drinks,237.9564,Supermarket Type3
FDN08,7.72,Regular,Fruits and Vegetables,119.0466,Supermarket Type1
FDO20,,Regular,Fruits and Vegetables,253.0382,Supermarket Type3
FDY02,8.945,Regular,Dairy,261.791,Supermarket Type1
FDX23,6.445,Low Fat,Baking Goods,93.4436,Supermarket Type1
FDX01,10.1,Low Fat,Canned,115.915,Supermarket Type1
FDH20,,Regular,Fruits and Vegetables,96.641,Supermarket Type3
NCX41,19,Low Fat,Health and Hygiene,211.7244,Supermarket Type1
FDD21,,Regular,Fruits and Vegetables,115.2176,Supermarket Type3
DRH11,,Low Fat,Hard Drinks,54.4614,Grocery Store
DRE60,9.395,Low Fat,Soft Drinks,225.472,Supermarket Type2
FDB10,10,Low Fat,Snack Foods,237.259,Supermarket Type1
FDH38,6.425,Low Fat,Canned,117.7808,Supermarket Type1
NCL07,13.85,Low Fat,Others,38.648,Supermarket Type2
FDD48,10.395,Low Fat,Baking Goods,113.5176,Supermarket Type1
NCT54,,Low Fat,Household,93.4094,Supermarket Type3
FDF32,,Low Fat,Fruits and Vegetables,198.6426,Supermarket Type3
DRH51,17.6,Low Fat,Dairy,88.0856,Supermarket Type1
DRG03,14.5,Low Fat,Dairy,155.4998,Supermarket Type1
NCY42,,Low Fat,Household,142.947,Grocery Store
FDH32,12.8,Low Fat,Fruits and Vegetables,94.941,Supermarket Type1
NCJ06,,Low Fat,Household,120.6782,Supermarket Type3
FDH47,,Regular,Starchy Foods,96.8068,Supermarket Type3
FDZ08,12.5,Regular,Fruits and Vegetables,81.9592,Supermarket Type2
FDK16,9.065,LF,Frozen Foods,95.6094,Supermarket Type1
DRG01,14.8,Low Fat,Soft Drinks,75.867,Supermarket Type2
NCM53,,Low Fat,Health and Hygiene,105.128,Supermarket Type3
NCB07,19.2,Low Fat,Household,197.011,Supermarket Type1
NCZ06,19.6,Low Fat,Household,253.2698,Supermarket Type1
FDU48,18.85,Low Fat,Baking Goods,130.6284,Supermarket Type1
NCB55,,Low Fat,Household,59.2562,Supermarket Type3
FDP15,15.2,Low Fat,Meat,258.233,Supermarket Type1
FDF17,5.19,Low Fat,Frozen Foods,196.011,Supermarket Type1
NCN06,8.39,Low Fat,Household,164.9868,Supermarket Type1
DRM48,15.2,Low Fat,Soft Drinks,38.1848,Supermarket Type2
FDH10,21,low fat,Snack Foods,191.7478,Supermarket Type1
FDC60,5.425,Regular,Baking Goods,88.1514,Supermarket Type2
FDE35,7.06,Regular,Starchy Foods,58.2904,Supermarket Type2
DRI23,18.85,Low Fat,Hard Drinks,162.3578,Supermarket Type1
NCR38,17.25,Low Fat,Household,253.5724,Supermarket Type1
FDP04,15.35,Low Fat,Frozen Foods,62.4168,Supermarket Type1
NCW17,18,Low Fat,Health and Hygiene,130.2994,Supermarket Type1
FDX34,6.195,Low Fat,Snack Foods,122.2098,Supermarket Type1
NCK53,11.6,Low Fat,Health and Hygiene,98.1042,Supermarket Type1
NCO54,19.5,Low Fat,Household,55.7614,Grocery Store
NCH55,16.35,Low Fat,Household,127.202,Supermarket Type1
FDT44,,Low Fat,Fruits and Vegetables,117.1466,Supermarket Type3
DRG49,7.81,Low Fat,Soft Drinks,242.8486,Supermarket Type1
FDX46,12.3,Regular,Snack Foods,57.6562,Grocery Store
DRG36,14.15,Low Fat,Soft Drinks,170.6106,Supermarket Type1
FDU37,9.5,reg,Canned,80.996,Supermarket Type1
FDK10,5.785,Regular,Snack Foods,181.666,Supermarket Type1
DRF37,,Low Fat,Soft Drinks,261.391,Supermarket Type3
FDC44,15.6,Low Fat,Fruits and Vegetables,112.6518,Supermarket Type1
FDP15,15.2,Low Fat,Meat,257.433,Supermarket Type1
FDZ27,,Low Fat,Dairy,49.535,Supermarket Type3
FDY22,,Regular,Snack Foods,143.4128,Grocery Store
DRG51,12.1,Low Fat,Dairy,165.9526,Supermarket Type1
FDN58,13.8,Regular,Snack Foods,233.5984,Supermarket Type1
FDW01,14.5,Low Fat,Canned,154.0682,Supermarket Type1
FDX24,8.355,Low Fat,Baking Goods,93.5462,Supermarket Type2
FDO51,6.785,Regular,Meat,42.6112,Supermarket Type1
FDJ52,,Low Fat,Frozen Foods,161.5578,Supermarket Type3
NCY06,15.25,Low Fat,Household,129.4968,Grocery Store
FDE20,11.35,Regular,Fruits and Vegetables,168.179,Supermarket Type2
FDT23,7.72,Regular,Breads,76.2986,Grocery Store
FDQ51,16,Regular,Meat,49.1718,Supermarket Type1
FDE35,7.06,Regular,Starchy Foods,59.9904,Supermarket Type1
FDB46,10.5,reg,Snack Foods,212.4244,Supermarket Type1
NCG19,20.25,Low Fat,Household,233.1616,Supermarket Type1
NCL06,14.65,Low Fat,Household,260.4594,Supermarket Type2
FDT36,,Low Fat,Baking Goods,34.3874,Grocery Store
FDC56,7.72,Low Fat,Fruits and Vegetables,121.344,Supermarket Type1
FDJ26,15.3,Regular,Canned,214.7218,Supermarket Type1
FDZ59,6.63,Regular,Baking Goods,168.35,Supermarket Type1
FDV11,,Regular,Breads,176.3054,Supermarket Type3
FDR13,9.895,Regular,Canned,115.3492,Grocery Store
FDI15,13.8,low fat,Dairy,263.6884,Supermarket Type2
FDF47,20.85,Low Fat,Starchy Foods,223.6746,Supermarket Type2
NCB54,,Low Fat,Health and Hygiene,129.4336,Grocery Store
NCK19,,Low Fat,Others,192.5478,Supermarket Type3
FDX16,17.85,Low Fat,Frozen Foods,151.305,Supermarket Type1
FDL50,12.15,Regular,Canned,126.1046,Supermarket Type1
NCE31,7.67,Low Fat,Household,35.2216,Supermarket Type1
DRJ01,6.135,Low Fat,Soft Drinks,161.6236,Supermarket Type1
FDE22,9.695,Low Fat,Snack Foods,160.392,Supermarket Type1
FDY20,,Regular,Fruits and Vegetables,89.0488,Grocery Store
NCO14,9.6,Low Fat,Household,44.6086,Supermarket Type1
NCR50,20.2,Low Fat,Household,151.434,Supermarket Type1
DRM47,9.3,Low Fat,Hard Drinks,191.1846,Supermarket Type1
FDO27,6.175,Regular,Meat,96.1752,Grocery Store
FDJ20,,Regular,Fruits and Vegetables,124.8388,Supermarket Type3
NCX17,21.25,Low Fat,Health and Hygiene,234.73,Supermarket Type1
FDG59,15.85,Low Fat,Starchy Foods,36.9164,Supermarket Type1
FDD52,18.25,Regular,Dairy,108.657,Supermarket Type1
FDO48,15,Regular,Baking Goods,221.9456,Supermarket Type1
FDC59,,Regular,Starchy Foods,63.7168,Grocery Store
FDS15,9.195,Regular,Meat,108.0596,Supermarket Type2
FDB47,8.8,Low Fat,Snack Foods,210.5612,Supermarket Type1
FDV14,,Low Fat,Dairy,87.1856,Grocery Store
FDB27,7.575,LF,Dairy,195.3768,Supermarket Type1
FDA35,14.85,Regular,Baking Goods,124.1072,Supermarket Type1
FDN51,17.85,Regular,Meat,261.4936,Supermarket Type2
FDO39,,Regular,Meat,181.9608,Grocery Store
FDB28,6.615,Low Fat,Dairy,197.7426,Supermarket Type1
DRJ25,14.6,Low Fat,Soft Drinks,49.5692,Supermarket Type1
FDH46,,Regular,Snack Foods,100.5332,Supermarket Type3
FDI10,8.51,Regular,Snack Foods,172.4422,Supermarket Type1
FDU21,11.8,Regular,Snack Foods,32.7558,Supermarket Type2
FDD09,13.5,Low Fat,Fruits and Vegetables,180.1976,Supermarket Type1
FDD10,20.6,Regular,Snack Foods,179.3344,Supermarket Type1
FDN31,11.5,Low Fat,Fruits and Vegetables,191.453,Grocery Store
FDA46,13.6,Low Fat,Snack Foods,196.4136,Supermarket Type2
FDM56,16.7,LF,Fruits and Vegetables,107.9912,Supermarket Type1
FDF11,10.195,Regular,Starchy Foods,239.6538,Grocery Store
FDS32,17.75,Regular,Fruits and Vegetables,140.0838,Supermarket Type2
NCM06,7.475,Low Fat,Household,152.7656,Supermarket Type1
FDZ26,11.6,Regular,Dairy,239.5222,Supermarket Type1
FDO01,21.1,Regular,Breakfast,130.1994,Supermarket Type1
FDJ46,11.1,Low Fat,Snack Foods,174.6054,Supermarket Type1
FDG26,,Low Fat,Canned,257.833,Grocery Store
FDZ38,17.6,Low Fat,Dairy,174.0422,Supermarket Type1
NCO55,12.8,Low Fat,Others,105.2938,Supermarket Type1
FDT60,12,Low Fat,Baking Goods,123.9388,Supermarket Type1
FDW37,19.2,Low Fat,Canned,91.6488,Supermarket Type1
NCK42,7.475,LF,Household,214.6192,Supermarket Type2
FDA45,21.25,Low Fat,Snack Foods,175.437,Supermarket Type1
FDW55,12.6,Regular,Fruits and Vegetables,250.8092,Supermarket Type2
FDY44,14.15,Regular,Fruits and Vegetables,196.011,Supermarket Type1
FDQ31,5.785,Regular,Fruits and Vegetables,85.8856,Supermarket Type1
FDM09,11.15,Regular,Snack Foods,171.179,Supermarket Type1
FDH12,9.6,Low Fat,Baking Goods,105.228,Supermarket Type2
NCQ43,17.75,Low Fat,Others,109.8912,Supermarket Type1
FDT33,7.81,Regular,Snack Foods,166.8158,Supermarket Type1
NCT41,15.7,Low Fat,Health and Hygiene,150.3024,Supermarket Type2
DRJ25,14.6,Low Fat,Soft Drinks,50.3692,Grocery Store
NCQ41,14.8,Low Fat,Health and Hygiene,196.5794,Supermarket Type1
NCN17,11,Low Fat,Health and Hygiene,100.8358,Supermarket Type1
DRO35,,Low Fat,Hard Drinks,117.7492,Supermarket Type3
FDU27,18.6,Regular,Meat,48.5376,Supermarket Type2
FDY43,,Low Fat,Fruits and Vegetables,169.2474,Supermarket Type3
FDG46,8.63,Regular,Snack Foods,115.7518,Supermarket Type1
DRL49,13.15,Low Fat,Soft Drinks,143.9812,Supermarket Type2
NCB55,15.7,Low Fat,Household,58.0562,Supermarket Type1
FDK28,5.695,Low Fat,Frozen Foods,259.4646,Supermarket Type1
FDO49,10.6,Regular,Breakfast,49.4008,Supermarket Type1
FDT03,21.25,Low Fat,Meat,182.2608,Supermarket Type1
FDW33,,Low Fat,Snack Foods,104.728,Supermarket Type3
FDR02,16.7,Low Fat,Dairy,110.2886,Supermarket Type1
FDF50,4.905,Low Fat,Canned,198.2768,Supermarket Type1
FDA40,16,Regular,Frozen Foods,88.6856,Supermarket Type2
NCT53,5.4,Low Fat,Health and Hygiene,164.9526,Supermarket Type2
FDY60,10.5,Regular,Baking Goods,141.9128,Supermarket Type1
FDP44,,Regular,Fruits and Vegetables,102.7332,Supermarket Type3
NCQ50,18.75,Low Fat,Household,213.8218,Supermarket Type1
NCC30,16.6,Low Fat,Household,177.9344,Supermarket Type1
FDQ60,6.195,Regular,Baking Goods,120.6098,Supermarket Type2
FDG41,8.84,Regular,Frozen Foods,109.1228,Supermarket Type1
FDQ03,15,Regular,Meat,237.0248,Supermarket Type1
FDM03,12.65,Low Fat,Meat,106.7938,Supermarket Type1
FDZ51,11.3,Regular,Meat,93.3094,Supermarket Type2
DRF51,15.75,Low Fat,Dairy,38.7506,Supermarket Type1
FDF39,14.85,Regular,Dairy,261.491,Supermarket Type1
FDW52,14,reg,Frozen Foods,163.2526,Supermarket Type1
FDY22,16.5,Regular,Snack Foods,145.5128,Supermarket Type1
FDG14,9,Regular,Canned,150.1024,Supermarket Type1
FDA57,18.85,Low Fat,Snack Foods,39.748,Supermarket Type1
FDL45,,Low Fat,Snack Foods,126.6704,Grocery Store
FDX28,6.325,Low Fat,Frozen Foods,97.5042,Supermarket Type1
NCQ54,17.7,Low Fat,Household,169.8474,Supermarket Type1
FDH40,11.6,Regular,Frozen Foods,80.3276,Supermarket Type1
FDU52,7.56,Low Fat,Frozen Foods,157.363,Supermarket Type1
FDT60,12,Low Fat,Baking Goods,123.6388,Grocery Store
FDK08,9.195,Regular,Fruits and Vegetables,99.9016,Supermarket Type1
FDN04,11.8,Regular,Frozen Foods,179.4344,Supermarket Type1
FDE50,19.7,Regular,Canned,187.4556,Supermarket Type1
FDI16,14,Regular,Frozen Foods,51.364,Supermarket Type1
FDM50,13,Regular,Canned,60.522,Supermarket Type1
NCV30,20.2,Low Fat,Household,62.351,Supermarket Type1
FDT44,16.6,Low Fat,Fruits and Vegetables,116.0466,Supermarket Type1
FDY60,10.5,Regular,Baking Goods,145.3128,Supermarket Type1
FDT56,16,Regular,Fruits and Vegetables,58.9246,Supermarket Type1
FDV58,20.85,Low Fat,Snack Foods,194.9452,Supermarket Type2
FDU04,7.93,Low Fat,Frozen Foods,123.2414,Supermarket Type1
NCN05,,LF,Health and Hygiene,184.795,Supermarket Type3
FDI53,8.895,Regular,Frozen Foods,161.6236,Supermarket Type2
FDD34,7.945,Low Fat,Snack Foods,164.121,Supermarket Type1
FDW47,,LF,Breads,123.8414,Supermarket Type3
FDT51,,Regular,Meat,111.4544,Supermarket Type3
FDO27,6.175,Regular,Meat,96.2752,Supermarket Type1
NCQ18,15.75,Low Fat,Household,101.47,Supermarket Type2
NCW05,20.25,Low Fat,Health and Hygiene,109.1938,Supermarket Type1
FDI15,13.8,Low Fat,Dairy,265.0884,Grocery Store
NCH43,8.42,Low Fat,Household,216.9192,Grocery Store
FDT40,5.985,Low Fat,Frozen Foods,125.8678,Supermarket Type1
NCG19,20.25,Low Fat,Household,232.3616,Supermarket Type1
NCM30,19.1,Low Fat,Household,40.6796,Supermarket Type1
FDB38,19.5,Regular,Canned,157.992,Supermarket Type1
FDB22,8.02,Low Fat,Snack Foods,153.8998,Supermarket Type1
FDC58,10.195,Low Fat,Snack Foods,43.8428,Supermarket Type1
NCI29,8.6,Low Fat,Health and Hygiene,140.6154,Supermarket Type1
FDA23,9.8,Low Fat,Baking Goods,100.1016,Grocery Store
DRG48,5.78,Low Fat,Soft Drinks,143.9102,Supermarket Type1
FDV21,11.5,Low Fat,Snack Foods,125.2704,Supermarket Type1
NCG18,,Low Fat,Household,101.2332,Grocery Store
FDG40,13.65,Low Fat,Frozen Foods,34.4558,Supermarket Type1
FDU24,6.78,Regular,Baking Goods,94.512,Supermarket Type2
FDA22,7.435,Low Fat,Starchy Foods,166.2158,Supermarket Type1
FDY35,17.6,Regular,Breads,46.2402,Supermarket Type1
FDJ15,11.35,Regular,Dairy,182.4608,Supermarket Type1
NCW18,15.1,Low Fat,Household,236.6248,Supermarket Type2
FDK56,9.695,Low Fat,Fruits and Vegetables,188.9898,Supermarket Type2
FDF44,7.17,Regular,Fruits and Vegetables,132.2968,Supermarket Type1
FDP51,13.85,Regular,Meat,119.9124,Supermarket Type1
FDU22,,Low Fat,Snack Foods,116.8124,Supermarket Type3
FDM28,15.7,Low Fat,Frozen Foods,178.266,Supermarket Type1
NCL42,18.85,Low Fat,Household,244.1144,Supermarket Type1
FDJ15,,Regular,Dairy,185.0608,Grocery Store
FDI32,17.7,Low Fat,Fruits and Vegetables,113.4834,Supermarket Type2
DRL11,10.5,Low Fat,Hard Drinks,159.1946,Supermarket Type1
DRO59,11.8,Low Fat,Hard Drinks,75.5012,Supermarket Type2
FDA07,,Regular,Fruits and Vegetables,123.5072,Grocery Store
NCO53,16.2,Low Fat,Health and Hygiene,182.1608,Supermarket Type1
FDO21,11.6,Regular,Snack Foods,224.8404,Supermarket Type1
FDW39,6.69,Regular,Meat,178.037,Supermarket Type1
NCV17,18.85,Low Fat,Health and Hygiene,130.7626,Supermarket Type1
FDE22,9.695,LF,Snack Foods,158.192,Supermarket Type1
NCB06,17.6,Low Fat,Health and Hygiene,158.492,Supermarket Type2
DRF48,5.73,Low Fat,Soft Drinks,185.4898,Supermarket Type1
FDB05,5.155,Low Fat,Frozen Foods,248.1776,Supermarket Type1
FDP28,,Regular,Frozen Foods,259.4936,Supermarket Type3
FDP23,6.71,Low Fat,Breads,219.5166,Supermarket Type1
NCS41,12.85,Low Fat,Health and Hygiene,182.6608,Supermarket Type2
FDS40,15.35,Low Fat,Frozen Foods,38.419,Supermarket Type2
FDA16,6.695,Low Fat,Frozen Foods,219.5456,Supermarket Type1
FDN20,19.35,Low Fat,Fruits and Vegetables,167.1474,Supermarket Type1
FDF04,,Low Fat,Frozen Foods,258.5304,Supermarket Type3
DRG36,14.15,LF,Soft Drinks,170.2106,Supermarket Type2
FDW16,17.35,Regular,Frozen Foods,93.2804,Supermarket Type2
FDU09,7.71,Regular,Snack Foods,54.1956,Supermarket Type1
FDW01,14.5,Low Fat,Canned,154.0682,Supermarket Type1
FDB15,10.895,Low Fat,Dairy,265.0568,Supermarket Type1
NCJ17,7.68,Low Fat,Health and Hygiene,86.2224,Supermarket Type1
NCT18,14.6,Low Fat,Household,183.0976,Supermarket Type2
FDG16,15.25,LF,Frozen Foods,214.4192,Supermarket Type2
FDP27,8.155,Low Fat,Meat,191.653,Supermarket Type1
FDQ44,,Low Fat,Fruits and Vegetables,121.1756,Supermarket Type3
FDL50,,Regular,Canned,125.5046,Supermarket Type3
FDW57,,Regular,Snack Foods,178.6028,Supermarket Type3
FDS34,19.35,Regular,Snack Foods,114.5518,Supermarket Type1
NCV30,20.2,Low Fat,Household,61.251,Supermarket Type1
FDD26,8.71,Regular,Canned,185.2924,Supermarket Type2
FDA03,18.5,Regular,Dairy,147.1102,Supermarket Type1
FDS27,10.195,Regular,Meat,195.611,Supermarket Type2
FDM12,16.7,Regular,Baking Goods,187.8214,Supermarket Type1
NCV42,,Low Fat,Household,110.1228,Supermarket Type3
NCS41,12.85,Low Fat,Health and Hygiene,184.2608,Supermarket Type1
FDN56,5.46,Regular,Fruits and Vegetables,142.5786,Supermarket Type2
DRK59,8.895,Low Fat,Hard Drinks,233.2616,Supermarket Type1
NCG18,15.3,Low Fat,Household,103.1332,Supermarket Type1
NCN26,10.85,Low Fat,Household,116.9808,Supermarket Type1
FDI60,,Regular,Baking Goods,62.851,Supermarket Type3
NCI43,19.85,Low Fat,Household,49.8376,Supermarket Type1
NCL17,7.39,Low Fat,Health and Hygiene,143.0812,Supermarket Type1
FDQ19,,Regular,Fruits and Vegetables,244.3512,Grocery Store
FDY43,14.85,Low Fat,Fruits and Vegetables,166.9474,Supermarket Type1
FDR36,6.715,Regular,Baking Goods,43.0454,Supermarket Type1
FDJ58,15.6,Regular,Snack Foods,172.4764,Supermarket Type1
DRY23,9.395,Regular,Soft Drinks,43.8112,Supermarket Type1
FDK26,,Regular,Canned,187.524,Supermarket Type3
DRH03,17.25,Low Fat,Dairy,94.712,Supermarket Type1
FDC10,9.8,Regular,Snack Foods,119.7098,Grocery Store
FDD23,9.5,Regular,Starchy Foods,186.1898,Supermarket Type1
FDP32,6.65,Low Fat,Fruits and Vegetables,126.7678,Supermarket Type1
FDO31,6.76,Regular,Fruits and Vegetables,80.296,Supermarket Type1
FDQ57,7.275,Low Fat,Snack Foods,144.576,Supermarket Type1
FDX32,,Regular,Fruits and Vegetables,143.6786,Supermarket Type3
